Dataset Index	Waveguide Separation [cm]	Beam Speed [mm/ns]	rf Field Amplitude [V/cm]	Dataset (0) Acquisition Start Date [yymmdd-hhmmss]	Dataset (180) Acquisition Start Date [yymmdd-hhmmss]	rf Frequency [MHz]	FOSOF Phase (0) [rad]	FOSOF Phase Error (0) [rad]	FOSOF Phase (180) [rad]	FOSOF Phase Error (180) [rad]
106	7	3.22	18	180621-191005	180621-180344	908.88592	-0.10397	0.01327	0.17321	0.01207
106	7	3.22	18	180621-191005	180621-180344	908.96891	-0.12163	0.01327	0.15921	0.01207
106	7	3.22	18	180621-191005	180621-180344	909.32397	-0.10350	0.01327	0.12453	0.01207
106	7	3.22	18	180621-191005	180621-180344	909.35624	-0.05763	0.01327	0.11087	0.01207
106	7	3.22	18	180621-191005	180621-180344	909.68161	-0.02246	0.01327	0.03263	0.01207
106	7	3.22	18	180621-191005	180621-180344	909.81950	0.01937	0.01327	0.02242	0.01207
106	7	3.22	18	180621-191005	180621-180344	909.95961	0.04197	0.01327	-0.00130	0.01207
106	7	3.22	18	180621-191005	180621-180344	910.27765	0.08883	0.01327	-0.04665	0.01207
106	7	3.22	18	180621-191005	180621-180344	910.36553	0.10807	0.01327	-0.07299	0.01207
106	7	3.22	18	180621-191005	180621-180344	910.61480	0.11601	0.01327	-0.11577	0.01207
106	7	3.22	18	180621-191005	180621-180344	910.90504	0.18027	0.01327	-0.15236	0.01207
106	7	3.22	18	180621-191005	180621-180344	910.98008	0.20394	0.01327	-0.15811	0.01207
106	7	3.22	18	180621-191005	180621-180344	911.22363	0.23323	0.01327	-0.21239	0.01207
106	7	3.22	18	180621-191005	180621-180344	911.43125	0.26032	0.01327	-0.22725	0.01207
106	7	3.22	18	180621-191005	180621-180344	911.67515	0.30592	0.01327	-0.28657	0.01207
106	7	3.22	18	180621-191005	180621-180344	911.73511	0.28544	0.01327	-0.29371	0.01207
106	7	3.22	18	180621-191005	180621-180344	911.99085	0.32798	0.01327	-0.29651	0.01207
107	7	3.22	18	180622-083748	180622-094319	907.93978	-0.30414	0.01239	0.34496	0.01306
107	7	3.22	18	180622-083748	180622-094319	908.17190	-0.24359	0.01239	0.26894	0.01306
107	7	3.22	18	180622-083748	180622-094319	908.34035	-0.26171	0.01239	0.25337	0.01306
107	7	3.22	18	180622-083748	180622-094319	908.67658	-0.16221	0.01239	0.19238	0.01306
107	7	3.22	18	180622-083748	180622-094319	908.88592	-0.15295	0.01239	0.18012	0.01306
107	7	3.22	18	180622-083748	180622-094319	908.96891	-0.13608	0.01239	0.15256	0.01306
107	7	3.22	18	180622-083748	180622-094319	909.32397	-0.07098	0.01239	0.08076	0.01306
107	7	3.22	18	180622-083748	180622-094319	909.35624	-0.04628	0.01239	0.09245	0.01306
107	7	3.22	18	180622-083748	180622-094319	909.68161	-0.01099	0.01239	0.03339	0.01306
107	7	3.22	18	180622-083748	180622-094319	909.81950	0.01673	0.01239	0.02872	0.01306
107	7	3.22	18	180622-083748	180622-094319	909.95961	0.01906	0.01239	-0.00867	0.01306
107	7	3.22	18	180622-083748	180622-094319	910.27765	0.06320	0.01239	-0.04976	0.01306
107	7	3.22	18	180622-083748	180622-094319	910.36553	0.09989	0.01239	-0.06137	0.01306
107	7	3.22	18	180622-083748	180622-094319	910.61480	0.11848	0.01239	-0.11374	0.01306
107	7	3.22	18	180622-083748	180622-094319	910.90504	0.17252	0.01239	-0.16224	0.01306
107	7	3.22	18	180622-083748	180622-094319	910.98008	0.17793	0.01239	-0.16238	0.01306
107	7	3.22	18	180622-083748	180622-094319	911.22363	0.21769	0.01239	-0.18726	0.01306
107	7	3.22	18	180622-083748	180622-094319	911.43125	0.26202	0.01239	-0.22320	0.01306
107	7	3.22	18	180622-083748	180622-094319	911.67515	0.29564	0.01239	-0.24805	0.01306
107	7	3.22	18	180622-083748	180622-094319	911.73511	0.32337	0.01239	-0.27696	0.01306
107	7	3.22	18	180622-083748	180622-094319	911.99085	0.35206	0.01239	-0.30805	0.01306
108	7	3.22	18	180622-115109	180622-104642	907.93978	-0.26380	0.01248	0.29766	0.01294
108	7	3.22	18	180622-115109	180622-104642	908.17190	-0.23315	0.01248	0.26446	0.01294
108	7	3.22	18	180622-115109	180622-104642	908.34035	-0.22942	0.01248	0.26615	0.01294
108	7	3.22	18	180622-115109	180622-104642	908.67658	-0.19166	0.01248	0.20986	0.01294
108	7	3.22	18	180622-115109	180622-104642	908.88592	-0.14095	0.01248	0.17361	0.01294
108	7	3.22	18	180622-115109	180622-104642	908.96891	-0.11494	0.01248	0.15140	0.01294
108	7	3.22	18	180622-115109	180622-104642	909.32397	-0.05280	0.01248	0.11515	0.01294
108	7	3.22	18	180622-115109	180622-104642	909.35624	-0.04237	0.01248	0.09836	0.01294
108	7	3.22	18	180622-115109	180622-104642	909.68161	-0.01508	0.01248	0.04222	0.01294
108	7	3.22	18	180622-115109	180622-104642	909.81950	0.00344	0.01248	0.03847	0.01294
108	7	3.22	18	180622-115109	180622-104642	909.95961	0.02568	0.01248	-0.00479	0.01294
108	7	3.22	18	180622-115109	180622-104642	910.27765	0.09158	0.01248	-0.04009	0.01294
108	7	3.22	18	180622-115109	180622-104642	910.36553	0.08050	0.01248	-0.07775	0.01294
108	7	3.22	18	180622-115109	180622-104642	910.61480	0.12542	0.01248	-0.09324	0.01294
108	7	3.22	18	180622-115109	180622-104642	910.90504	0.16752	0.01248	-0.16452	0.01294
108	7	3.22	18	180622-115109	180622-104642	910.98008	0.18242	0.01248	-0.19197	0.01294
108	7	3.22	18	180622-115109	180622-104642	911.22363	0.22947	0.01248	-0.20136	0.01294
108	7	3.22	18	180622-115109	180622-104642	911.43125	0.23580	0.01248	-0.27004	0.01294
108	7	3.22	18	180622-115109	180622-104642	911.67515	0.30043	0.01248	-0.27311	0.01294
108	7	3.22	18	180622-115109	180622-104642	911.73511	0.31579	0.01248	-0.27285	0.01294
108	7	3.22	18	180622-115109	180622-104642	911.99085	0.33609	0.01248	-0.32144	0.01294
109	7	3.22	18	180622-125609	180622-140933	907.93978	-0.26609	0.01273	0.32175	0.01181
109	7	3.22	18	180622-125609	180622-140933	908.17190	-0.25030	0.01273	0.27646	0.01181
109	7	3.22	18	180622-125609	180622-140933	908.34035	-0.22406	0.01273	0.23124	0.01181
109	7	3.22	18	180622-125609	180622-140933	908.67658	-0.17558	0.01273	0.18016	0.01181
109	7	3.22	18	180622-125609	180622-140933	908.88592	-0.14197	0.01273	0.15250	0.01181
109	7	3.22	18	180622-125609	180622-140933	908.96891	-0.13201	0.01273	0.15516	0.01181
109	7	3.22	18	180622-125609	180622-140933	909.32397	-0.06576	0.01273	0.11406	0.01181
109	7	3.22	18	180622-125609	180622-140933	909.35624	-0.05442	0.01273	0.08749	0.01181
109	7	3.22	18	180622-125609	180622-140933	909.68161	-0.01790	0.01273	0.05934	0.01181
109	7	3.22	18	180622-125609	180622-140933	909.81950	-0.00794	0.01273	0.02954	0.01181
109	7	3.22	18	180622-125609	180622-140933	909.95961	0.01989	0.01273	-0.04060	0.01181
109	7	3.22	18	180622-125609	180622-140933	910.27765	0.08593	0.01273	-0.06609	0.01181
109	7	3.22	18	180622-125609	180622-140933	910.36553	0.09985	0.01273	-0.07975	0.01181
109	7	3.22	18	180622-125609	180622-140933	910.61480	0.12340	0.01273	-0.08093	0.01181
109	7	3.22	18	180622-125609	180622-140933	910.90504	0.17230	0.01273	-0.14330	0.01181
109	7	3.22	18	180622-125609	180622-140933	910.98008	0.20527	0.01273	-0.18263	0.01181
109	7	3.22	18	180622-125609	180622-140933	911.22363	0.23317	0.01273	-0.17864	0.01181
109	7	3.22	18	180622-125609	180622-140933	911.43125	0.28197	0.01273	-0.24855	0.01181
109	7	3.22	18	180622-125609	180622-140933	911.67515	0.31035	0.01273	-0.27948	0.01181
109	7	3.22	18	180622-125609	180622-140933	911.73511	0.32090	0.01273	-0.28500	0.01181
109	7	3.22	18	180622-125609	180622-140933	911.99085	0.34311	0.01273	-0.30651	0.01181
110	7	3.22	24	180622-171528	180622-160840	907.93978	-0.30510	0.01045	0.32885	0.01055
110	7	3.22	24	180622-171528	180622-160840	908.17190	-0.29625	0.01045	0.29438	0.01055
110	7	3.22	24	180622-171528	180622-160840	908.34035	-0.23579	0.01045	0.29874	0.01055
110	7	3.22	24	180622-171528	180622-160840	908.67658	-0.17955	0.01045	0.21493	0.01055
110	7	3.22	24	180622-171528	180622-160840	908.88592	-0.14525	0.01045	0.17467	0.01055
110	7	3.22	24	180622-171528	180622-160840	908.96891	-0.13864	0.01045	0.17229	0.01055
110	7	3.22	24	180622-171528	180622-160840	909.32397	-0.09215	0.01045	0.11520	0.01055
110	7	3.22	24	180622-171528	180622-160840	909.35624	-0.06679	0.01045	0.09215	0.01055
110	7	3.22	24	180622-171528	180622-160840	909.68161	-0.01724	0.01045	0.05060	0.01055
110	7	3.22	24	180622-171528	180622-160840	909.81950	0.00043	0.01045	0.01367	0.01055
110	7	3.22	24	180622-171528	180622-160840	909.95961	0.03722	0.01045	-0.00457	0.01055
110	7	3.22	24	180622-171528	180622-160840	910.27765	0.07739	0.01045	-0.04488	0.01055
110	7	3.22	24	180622-171528	180622-160840	910.36553	0.09305	0.01045	-0.05761	0.01055
110	7	3.22	24	180622-171528	180622-160840	910.61480	0.12730	0.01045	-0.08383	0.01055
110	7	3.22	24	180622-171528	180622-160840	910.90504	0.18003	0.01045	-0.15224	0.01055
110	7	3.22	24	180622-171528	180622-160840	910.98008	0.19457	0.01045	-0.16540	0.01055
110	7	3.22	24	180622-171528	180622-160840	911.22363	0.22711	0.01045	-0.20709	0.01055
110	7	3.22	24	180622-171528	180622-160840	911.43125	0.28527	0.01045	-0.23283	0.01055
110	7	3.22	24	180622-171528	180622-160840	911.67515	0.30529	0.01045	-0.27215	0.01055
110	7	3.22	24	180622-171528	180622-160840	911.73511	0.31862	0.01045	-0.29828	0.01055
110	7	3.22	24	180622-171528	180622-160840	911.99085	0.35384	0.01045	-0.34094	0.01055
111	7	3.22	24	180622-182145	180622-192725	907.93978	-0.30893	0.01107	0.33361	0.00941
111	7	3.22	24	180622-182145	180622-192725	908.17190	-0.26106	0.01107	0.31180	0.00941
111	7	3.22	24	180622-182145	180622-192725	908.34035	-0.25795	0.01107	0.29313	0.00941
111	7	3.22	24	180622-182145	180622-192725	908.67658	-0.16837	0.01107	0.23245	0.00941
111	7	3.22	24	180622-182145	180622-192725	908.88592	-0.15256	0.01107	0.18798	0.00941
111	7	3.22	24	180622-182145	180622-192725	908.96891	-0.14732	0.01107	0.17427	0.00941
111	7	3.22	24	180622-182145	180622-192725	909.32397	-0.06948	0.01107	0.11561	0.00941
111	7	3.22	24	180622-182145	180622-192725	909.35624	-0.08492	0.01107	0.12964	0.00941
111	7	3.22	24	180622-182145	180622-192725	909.68161	-0.02019	0.01107	0.06031	0.00941
111	7	3.22	24	180622-182145	180622-192725	909.81950	-0.01112	0.01107	0.03126	0.00941
111	7	3.22	24	180622-182145	180622-192725	909.95961	0.01686	0.01107	-0.00073	0.00941
111	7	3.22	24	180622-182145	180622-192725	910.27765	0.07322	0.01107	-0.03434	0.00941
111	7	3.22	24	180622-182145	180622-192725	910.36553	0.08700	0.01107	-0.06949	0.00941
111	7	3.22	24	180622-182145	180622-192725	910.61480	0.12781	0.01107	-0.12462	0.00941
111	7	3.22	24	180622-182145	180622-192725	910.90504	0.18469	0.01107	-0.15612	0.00941
111	7	3.22	24	180622-182145	180622-192725	910.98008	0.20134	0.01107	-0.16044	0.00941
111	7	3.22	24	180622-182145	180622-192725	911.22363	0.23004	0.01107	-0.20363	0.00941
111	7	3.22	24	180622-182145	180622-192725	911.43125	0.26940	0.01107	-0.23001	0.00941
111	7	3.22	24	180622-182145	180622-192725	911.67515	0.29504	0.01107	-0.27907	0.00941
111	7	3.22	24	180622-182145	180622-192725	911.73511	0.31656	0.01107	-0.26941	0.00941
111	7	3.22	24	180622-182145	180622-192725	911.99085	0.36550	0.01107	-0.32493	0.00941
112	7	3.22	24	180623-102853	180623-080318	907.93978	-0.30106	0.00763	0.36450	0.00697
112	7	3.22	24	180623-102853	180623-080318	908.17190	-0.26060	0.00763	0.32520	0.00697
112	7	3.22	24	180623-102853	180623-080318	908.34035	-0.24291	0.00763	0.28251	0.00697
112	7	3.22	24	180623-102853	180623-080318	908.67658	-0.18983	0.00763	0.22406	0.00697
112	7	3.22	24	180623-102853	180623-080318	908.88592	-0.15765	0.00763	0.18736	0.00697
112	7	3.22	24	180623-102853	180623-080318	908.96891	-0.12621	0.00763	0.17192	0.00697
112	7	3.22	24	180623-102853	180623-080318	909.32397	-0.08649	0.00763	0.10964	0.00697
112	7	3.22	24	180623-102853	180623-080318	909.35624	-0.08731	0.00763	0.09956	0.00697
112	7	3.22	24	180623-102853	180623-080318	909.68161	-0.02105	0.00763	0.04672	0.00697
112	7	3.22	24	180623-102853	180623-080318	909.81950	0.00829	0.00763	0.02566	0.00697
112	7	3.22	24	180623-102853	180623-080318	909.95961	0.02258	0.00763	-0.00163	0.00697
112	7	3.22	24	180623-102853	180623-080318	910.27765	0.05193	0.00763	-0.04179	0.00697
112	7	3.22	24	180623-102853	180623-080318	910.36553	0.08937	0.00763	-0.06536	0.00697
112	7	3.22	24	180623-102853	180623-080318	910.61480	0.12993	0.00763	-0.10323	0.00697
112	7	3.22	24	180623-102853	180623-080318	910.90504	0.16515	0.00763	-0.14342	0.00697
112	7	3.22	24	180623-102853	180623-080318	910.98008	0.19175	0.00763	-0.15705	0.00697
112	7	3.22	24	180623-102853	180623-080318	911.22363	0.23049	0.00763	-0.20505	0.00697
112	7	3.22	24	180623-102853	180623-080318	911.43125	0.26066	0.00763	-0.24083	0.00697
112	7	3.22	24	180623-102853	180623-080318	911.67515	0.30424	0.00763	-0.26757	0.00697
112	7	3.22	24	180623-102853	180623-080318	911.73511	0.30950	0.00763	-0.27242	0.00697
112	7	3.22	24	180623-102853	180623-080318	911.99085	0.36503	0.00763	-0.33123	0.00697
113	7	3.22	14	180623-143754	180623-164545	907.93978	-0.26639	0.01132	0.30168	0.01120
113	7	3.22	14	180623-143754	180623-164545	908.17190	-0.24746	0.01132	0.29450	0.01120
113	7	3.22	14	180623-143754	180623-164545	908.34035	-0.20393	0.01132	0.23922	0.01120
113	7	3.22	14	180623-143754	180623-164545	908.67658	-0.15919	0.01132	0.20738	0.01120
113	7	3.22	14	180623-143754	180623-164545	908.88592	-0.12202	0.01132	0.16666	0.01120
113	7	3.22	14	180623-143754	180623-164545	908.96891	-0.10007	0.01132	0.16259	0.01120
113	7	3.22	14	180623-143754	180623-164545	909.32397	-0.07659	0.01132	0.07218	0.01120
113	7	3.22	14	180623-143754	180623-164545	909.35624	-0.05961	0.01132	0.08059	0.01120
113	7	3.22	14	180623-143754	180623-164545	909.68161	-0.00230	0.01132	0.03144	0.01120
113	7	3.22	14	180623-143754	180623-164545	909.81950	0.02958	0.01132	0.00722	0.01120
113	7	3.22	14	180623-143754	180623-164545	909.95961	0.02936	0.01132	-0.00435	0.01120
113	7	3.22	14	180623-143754	180623-164545	910.27765	0.08073	0.01132	-0.05982	0.01120
113	7	3.22	14	180623-143754	180623-164545	910.36553	0.09575	0.01132	-0.06795	0.01120
113	7	3.22	14	180623-143754	180623-164545	910.61480	0.11604	0.01132	-0.10061	0.01120
113	7	3.22	14	180623-143754	180623-164545	910.90504	0.14932	0.01132	-0.15548	0.01120
113	7	3.22	14	180623-143754	180623-164545	910.98008	0.21152	0.01132	-0.15769	0.01120
113	7	3.22	14	180623-143754	180623-164545	911.22363	0.23667	0.01132	-0.18803	0.01120
113	7	3.22	14	180623-143754	180623-164545	911.43125	0.25204	0.01132	-0.22831	0.01120
113	7	3.22	14	180623-143754	180623-164545	911.67515	0.28555	0.01132	-0.26752	0.01120
113	7	3.22	14	180623-143754	180623-164545	911.73511	0.29395	0.01132	-0.27451	0.01120
113	7	3.22	14	180623-143754	180623-164545	911.99085	0.33939	0.01132	-0.31935	0.01120
114	7	3.22	14	180623-232224	180623-190018	907.93978	-0.27394	0.00931	0.30637	0.00858
114	7	3.22	14	180623-232224	180623-190018	908.17190	-0.23013	0.00931	0.27790	0.00858
114	7	3.22	14	180623-232224	180623-190018	908.34035	-0.21908	0.00931	0.23129	0.00858
114	7	3.22	14	180623-232224	180623-190018	908.67658	-0.17408	0.00931	0.18486	0.00858
114	7	3.22	14	180623-232224	180623-190018	908.88592	-0.12407	0.00931	0.16271	0.00858
114	7	3.22	14	180623-232224	180623-190018	908.96891	-0.13249	0.00931	0.15930	0.00858
114	7	3.22	14	180623-232224	180623-190018	909.32397	-0.06556	0.00931	0.09029	0.00858
114	7	3.22	14	180623-232224	180623-190018	909.35624	-0.05639	0.00931	0.08851	0.00858
114	7	3.22	14	180623-232224	180623-190018	909.68161	-0.00094	0.00931	0.03146	0.00858
114	7	3.22	14	180623-232224	180623-190018	909.81950	0.01747	0.00931	0.01568	0.00858
114	7	3.22	14	180623-232224	180623-190018	909.95961	0.03751	0.00931	0.00180	0.00858
114	7	3.22	14	180623-232224	180623-190018	910.27765	0.09030	0.00931	-0.05319	0.00858
114	7	3.22	14	180623-232224	180623-190018	910.36553	0.10647	0.00931	-0.06167	0.00858
114	7	3.22	14	180623-232224	180623-190018	910.61480	0.12521	0.00931	-0.08838	0.00858
114	7	3.22	14	180623-232224	180623-190018	910.90504	0.17536	0.00931	-0.14199	0.00858
114	7	3.22	14	180623-232224	180623-190018	910.98008	0.19430	0.00931	-0.15162	0.00858
114	7	3.22	14	180623-232224	180623-190018	911.22363	0.21560	0.00931	-0.18991	0.00858
114	7	3.22	14	180623-232224	180623-190018	911.43125	0.24782	0.00931	-0.23738	0.00858
114	7	3.22	14	180623-232224	180623-190018	911.67515	0.28388	0.00931	-0.26582	0.00858
114	7	3.22	14	180623-232224	180623-190018	911.73511	0.29053	0.00931	-0.28523	0.00858
114	7	3.22	14	180623-232224	180623-190018	911.99085	0.33981	0.00931	-0.30170	0.00858
115	7	3.22	14	180624-073244	180624-104911	907.93978	-0.27926	0.00988	0.31592	0.01043
115	7	3.22	14	180624-073244	180624-104911	908.17190	-0.22143	0.00988	0.27488	0.01043
115	7	3.22	14	180624-073244	180624-104911	908.34035	-0.22228	0.00988	0.25918	0.01043
115	7	3.22	14	180624-073244	180624-104911	908.67658	-0.18791	0.00988	0.19581	0.01043
115	7	3.22	14	180624-073244	180624-104911	908.88592	-0.14411	0.00988	0.15605	0.01043
115	7	3.22	14	180624-073244	180624-104911	908.96891	-0.09942	0.00988	0.15884	0.01043
115	7	3.22	14	180624-073244	180624-104911	909.32397	-0.04987	0.00988	0.08194	0.01043
115	7	3.22	14	180624-073244	180624-104911	909.35624	-0.04045	0.00988	0.07485	0.01043
115	7	3.22	14	180624-073244	180624-104911	909.68161	-0.01575	0.00988	0.05282	0.01043
115	7	3.22	14	180624-073244	180624-104911	909.81950	0.00771	0.00988	0.03893	0.01043
115	7	3.22	14	180624-073244	180624-104911	909.95961	0.03134	0.00988	0.00242	0.01043
115	7	3.22	14	180624-073244	180624-104911	910.27765	0.07511	0.00988	-0.05920	0.01043
115	7	3.22	14	180624-073244	180624-104911	910.36553	0.09875	0.00988	-0.05604	0.01043
115	7	3.22	14	180624-073244	180624-104911	910.61480	0.12931	0.00988	-0.09983	0.01043
115	7	3.22	14	180624-073244	180624-104911	910.90504	0.16577	0.00988	-0.13955	0.01043
115	7	3.22	14	180624-073244	180624-104911	910.98008	0.18398	0.00988	-0.15183	0.01043
115	7	3.22	14	180624-073244	180624-104911	911.22363	0.21965	0.00988	-0.18751	0.01043
115	7	3.22	14	180624-073244	180624-104911	911.43125	0.24344	0.00988	-0.22633	0.01043
115	7	3.22	14	180624-073244	180624-104911	911.67515	0.28406	0.00988	-0.27778	0.01043
115	7	3.22	14	180624-073244	180624-104911	911.73511	0.28143	0.00988	-0.28358	0.01043
115	7	3.22	14	180624-073244	180624-104911	911.99085	0.33040	0.00988	-0.32170	0.01043
116	4	3.22	18	180706-133903	180706-124508	907.93978	-0.17267	0.00133	0.21009	0.00134
116	4	3.22	18	180706-133903	180706-124508	908.07190	-0.16023	0.00133	0.19740	0.00134
116	4	3.22	18	180706-133903	180706-124508	908.14035	-0.15268	0.00133	0.19199	0.00134
116	4	3.22	18	180706-133903	180706-124508	908.37658	-0.13087	0.00133	0.16748	0.00134
116	4	3.22	18	180706-133903	180706-124508	908.46891	-0.12142	0.00133	0.16017	0.00134
116	4	3.22	18	180706-133903	180706-124508	908.48592	-0.12005	0.00133	0.15943	0.00134
116	4	3.22	18	180706-133903	180706-124508	908.65624	-0.10158	0.00133	0.14076	0.00134
116	4	3.22	18	180706-133903	180706-124508	908.72397	-0.09359	0.00133	0.13426	0.00134
116	4	3.22	18	180706-133903	180706-124508	908.88161	-0.08075	0.00133	0.11978	0.00134
116	4	3.22	18	180706-133903	180706-124508	908.91950	-0.07569	0.00133	0.11659	0.00134
116	4	3.22	18	180706-133903	180706-124508	908.95961	-0.07127	0.00133	0.11283	0.00134
116	4	3.22	18	180706-133903	180706-124508	909.16553	-0.05372	0.00133	0.09311	0.00134
116	4	3.22	18	180706-133903	180706-124508	909.17765	-0.05030	0.00133	0.09087	0.00134
116	4	3.22	18	180706-133903	180706-124508	909.31480	-0.03815	0.00133	0.07760	0.00134
116	4	3.22	18	180706-133903	180706-124508	909.48008	-0.01870	0.00133	0.06248	0.00134
116	4	3.22	18	180706-133903	180706-124508	909.50504	-0.01901	0.00133	0.05926	0.00134
116	4	3.22	18	180706-133903	180706-124508	909.62363	-0.00694	0.00133	0.04646	0.00134
116	4	3.22	18	180706-133903	180706-124508	909.73125	0.00455	0.00133	0.03674	0.00134
116	4	3.22	18	180706-133903	180706-124508	909.83511	0.01495	0.00133	0.02590	0.00134
116	4	3.22	18	180706-133903	180706-124508	909.87515	0.01910	0.00133	0.02305	0.00134
116	4	3.22	18	180706-133903	180706-124508	909.99085	0.02990	0.00133	0.01205	0.00134
116	4	3.22	18	180706-133903	180706-124508	910.16959	0.04831	0.00133	-0.00403	0.00134
116	4	3.22	18	180706-133903	180706-124508	910.20726	0.05288	0.00133	-0.00669	0.00134
116	4	3.22	18	180706-133903	180706-124508	910.30127	0.06217	0.00133	-0.01887	0.00134
116	4	3.22	18	180706-133903	180706-124508	910.33503	0.06613	0.00133	-0.02024	0.00134
116	4	3.22	18	180706-133903	180706-124508	910.57383	0.08923	0.00133	-0.04606	0.00134
116	4	3.22	18	180706-133903	180706-124508	910.66078	0.09745	0.00133	-0.05292	0.00134
116	4	3.22	18	180706-133903	180706-124508	910.70593	0.10170	0.00133	-0.05718	0.00134
116	4	3.22	18	180706-133903	180706-124508	910.88151	0.11878	0.00133	-0.07611	0.00134
116	4	3.22	18	180706-133903	180706-124508	910.98006	0.12854	0.00133	-0.08357	0.00134
116	4	3.22	18	180706-133903	180706-124508	911.13011	0.14414	0.00133	-0.10095	0.00134
116	4	3.22	18	180706-133903	180706-124508	911.20987	0.15294	0.00133	-0.10623	0.00134
116	4	3.22	18	180706-133903	180706-124508	911.27561	0.16115	0.00133	-0.11418	0.00134
116	4	3.22	18	180706-133903	180706-124508	911.38208	0.16623	0.00133	-0.12311	0.00134
116	4	3.22	18	180706-133903	180706-124508	911.45526	0.17545	0.00133	-0.12998	0.00134
116	4	3.22	18	180706-133903	180706-124508	911.48245	0.18054	0.00133	-0.13492	0.00134
116	4	3.22	18	180706-133903	180706-124508	911.70348	0.19924	0.00133	-0.15496	0.00134
116	4	3.22	18	180706-133903	180706-124508	911.72755	0.20142	0.00133	-0.15368	0.00134
116	4	3.22	18	180706-133903	180706-124508	911.85862	0.21580	0.00133	-0.16928	0.00134
