Waveguide Carrier Frequency [MHz],Offset Frequency [Hz]zero,B_x [Gauss]zero,B_y [Gauss]zero,Pre-Quench 910 Statezero,Mass Flow Rate [CC]zero,Average Phase [rad]zero,Phase Error [rad]zero,Combiner/Harmonic,Date Stringzero,Zero/Pizero,rf Field Amplitude [V/cm]zero,Proton Deflector Statezero,Proton Deflector Voltage [V]zero,Accelerating Voltage [kV]zero,Zero Date,Pi Date,Waveguide Separation [cm],Offset Frequency [Hz]pi,B_x [Gauss]pi,B_y [Gauss]pi,Pre-Quench 910 Statepi,Mass Flow Rate [CC]pi,Average Phase [rad]pi,Phase Error [rad]pi,Date Stringpi,Zero/Pipi,rf Field Amplitude [V/cm]pi,Proton Deflector Statepi,Proton Deflector Voltage [V]pi,Accelerating Voltage [kV]pi
909.4479428,625,0,0,off,0.25,-0.116429041,0.002157475,"Combiner 2, Harmonic 1",180322-114918,0,14,ON 12,0,49.86,180322-114918,180322-112831,4,625,0,0,off,0.25,-0.045022121,0.00225733,180322-112831,pi,14,ON 12,0,49.86
909.4728986,625,0,0,off,0.25,-0.118981149,0.002157475,"Combiner 2, Harmonic 1",180322-114918,0,14,ON 12,0,49.86,180322-114918,180322-112831,4,625,0,0,off,0.25,-0.045728616,0.00225733,180322-112831,pi,14,ON 12,0,49.86
909.5914905,625,0,0,off,0.25,-0.102928135,0.002157475,"Combiner 2, Harmonic 1",180322-114918,0,14,ON 12,0,49.86,180322-114918,180322-112831,4,625,0,0,off,0.25,-0.059202216,0.00225733,180322-112831,pi,14,ON 12,0,49.86
909.6991068,625,0,0,off,0.25,-0.092168572,0.002157475,"Combiner 2, Harmonic 1",180322-114918,0,14,ON 12,0,49.86,180322-114918,180322-112831,4,625,0,0,off,0.25,-0.073641057,0.00225733,180322-112831,pi,14,ON 12,0,49.86
909.8029685,625,0,0,off,0.25,-0.087997118,0.002157475,"Combiner 2, Harmonic 1",180322-114918,0,14,ON 12,0,49.86,180322-114918,180322-112831,4,625,0,0,off,0.25,-0.074062795,0.00225733,180322-112831,pi,14,ON 12,0,49.86
909.8430125,625,0,0,off,0.25,-0.080009392,0.002157475,"Combiner 2, Harmonic 1",180322-114918,0,14,ON 12,0,49.86,180322-114918,180322-112831,4,625,0,0,off,0.25,-0.082920175,0.00225733,180322-112831,pi,14,ON 12,0,49.86
909.9587058,625,0,0,off,0.25,-0.070853322,0.002157475,"Combiner 2, Harmonic 1",180322-114918,0,14,ON 12,0,49.86,180322-114918,180322-112831,4,625,0,0,off,0.25,-0.09266808,0.00225733,180322-112831,pi,14,ON 12,0,49.86
910.1374473,625,0,0,off,0.25,-0.052095445,0.002157475,"Combiner 2, Harmonic 1",180322-114918,0,14,ON 12,0,49.86,180322-114918,180322-112831,4,625,0,0,off,0.25,-0.113611538,0.00225733,180322-112831,pi,14,ON 12,0,49.86
910.1751155,625,0,0,off,0.25,-0.049899695,0.002157475,"Combiner 2, Harmonic 1",180322-114918,0,14,ON 12,0,49.86,180322-114918,180322-112831,4,625,0,0,off,0.25,-0.120643894,0.00225733,180322-112831,pi,14,ON 12,0,49.86
910.2691294,625,0,0,off,0.25,-0.043406192,0.002157475,"Combiner 2, Harmonic 1",180322-114918,0,14,ON 12,0,49.86,180322-114918,180322-112831,4,625,0,0,off,0.25,-0.124854689,0.00225733,180322-112831,pi,14,ON 12,0,49.86
910.3028874,625,0,0,off,0.25,-0.034492049,0.002157475,"Combiner 2, Harmonic 1",180322-114918,0,14,ON 12,0,49.86,180322-114918,180322-112831,4,625,0,0,off,0.25,-0.127440541,0.00225733,180322-112831,pi,14,ON 12,0,49.86
910.5416918,625,0,0,off,0.25,-0.016906075,0.002157475,"Combiner 2, Harmonic 1",180322-114918,0,14,ON 12,0,49.86,180322-114918,180322-112831,4,625,0,0,off,0.25,-0.149434507,0.00225733,180322-112831,pi,14,ON 12,0,49.86
910.6286424,625,0,0,off,0.25,-0.007616983,0.002157475,"Combiner 2, Harmonic 1",180322-114918,0,14,ON 12,0,49.86,180322-114918,180322-112831,4,625,0,0,off,0.25,-0.157457096,0.00225733,180322-112831,pi,14,ON 12,0,49.86
910.6737947,625,0,0,off,0.25,-0.006747612,0.002157475,"Combiner 2, Harmonic 1",180322-114918,0,14,ON 12,0,49.86,180322-114918,180322-112831,4,625,0,0,off,0.25,-0.168483167,0.00225733,180322-112831,pi,14,ON 12,0,49.86
910.8493662,625,0,0,off,0.25,0.010944022,0.002157475,"Combiner 2, Harmonic 1",180322-114918,0,14,ON 12,0,49.86,180322-114918,180322-112831,4,625,0,0,off,0.25,-0.175570563,0.00225733,180322-112831,pi,14,ON 12,0,49.86
910.9479212,625,0,0,off,0.25,0.017850661,0.002157475,"Combiner 2, Harmonic 1",180322-114918,0,14,ON 12,0,49.86,180322-114918,180322-112831,4,625,0,0,off,0.25,-0.19392949,0.00225733,180322-112831,pi,14,ON 12,0,49.86
911.0979654,625,0,0,off,0.25,0.036130156,0.002157475,"Combiner 2, Harmonic 1",180322-114918,0,14,ON 12,0,49.86,180322-114918,180322-112831,4,625,0,0,off,0.25,-0.205862006,0.00225733,180322-112831,pi,14,ON 12,0,49.86
911.1777308,625,0,0,off,0.25,0.046052227,0.002157475,"Combiner 2, Harmonic 1",180322-114918,0,14,ON 12,0,49.86,180322-114918,180322-112831,4,625,0,0,off,0.25,-0.21250975,0.00225733,180322-112831,pi,14,ON 12,0,49.86
911.2434674,625,0,0,off,0.25,0.049938801,0.002157475,"Combiner 2, Harmonic 1",180322-114918,0,14,ON 12,0,49.86,180322-114918,180322-112831,4,625,0,0,off,0.25,-0.216939105,0.00225733,180322-112831,pi,14,ON 12,0,49.86
911.3499375,625,0,0,off,0.25,0.062232504,0.002157475,"Combiner 2, Harmonic 1",180322-114918,0,14,ON 12,0,49.86,180322-114918,180322-112831,4,625,0,0,off,0.25,-0.231161467,0.00225733,180322-112831,pi,14,ON 12,0,49.86
911.4231179,625,0,0,off,0.25,0.06938439,0.002157475,"Combiner 2, Harmonic 1",180322-114918,0,14,ON 12,0,49.86,180322-114918,180322-112831,4,625,0,0,off,0.25,-0.237399084,0.00225733,180322-112831,pi,14,ON 12,0,49.86
911.450308,625,0,0,off,0.25,0.070661379,0.002157475,"Combiner 2, Harmonic 1",180322-114918,0,14,ON 12,0,49.86,180322-114918,180322-112831,4,625,0,0,off,0.25,-0.240901008,0.00225733,180322-112831,pi,14,ON 12,0,49.86
911.6713376,625,0,0,off,0.25,0.08862384,0.002157475,"Combiner 2, Harmonic 1",180322-114918,0,14,ON 12,0,49.86,180322-114918,180322-112831,4,625,0,0,off,0.25,-0.257783625,0.00225733,180322-112831,pi,14,ON 12,0,49.86
911.695414,625,0,0,off,0.25,0.095968638,0.002157475,"Combiner 2, Harmonic 1",180322-114918,0,14,ON 12,0,49.86,180322-114918,180322-112831,4,625,0,0,off,0.25,-0.26572356,0.00225733,180322-112831,pi,14,ON 12,0,49.86
911.8264762,625,0,0,off,0.25,0.102270822,0.002157475,"Combiner 2, Harmonic 1",180322-114918,0,14,ON 12,0,49.86,180322-114918,180322-112831,4,625,0,0,off,0.25,-0.278376922,0.00225733,180322-112831,pi,14,ON 12,0,49.86
911.8333941,625,0,0,off,0.25,0.107036285,0.002157475,"Combiner 2, Harmonic 1",180322-114918,0,14,ON 12,0,49.86,180322-114918,180322-112831,4,625,0,0,off,0.25,-0.275632833,0.00225733,180322-112831,pi,14,ON 12,0,49.86
912.0531435,625,0,0,off,0.25,0.125173991,0.002157475,"Combiner 2, Harmonic 1",180322-114918,0,14,ON 12,0,49.86,180322-114918,180322-112831,4,625,0,0,off,0.25,-0.297312909,0.00225733,180322-112831,pi,14,ON 12,0,49.86
907.9076432,625,0,0,off,0.25,-0.052152048,0.002359165,"Combiner 1, Harmonic 1",180322-120831,0,14,ON 12,0,49.86,180322-120831,180322-122819,4,625,0,0,off,0.25,0.316577534,0.002121401,180322-122819,pi,14,ON 12,0,49.86
908.0397615,625,0,0,off,0.25,-0.042504051,0.002359165,"Combiner 1, Harmonic 1",180322-120831,0,14,ON 12,0,49.86,180322-120831,180322-122819,4,625,0,0,off,0.25,0.298998308,0.002121401,180322-122819,pi,14,ON 12,0,49.86
908.1082071,625,0,0,off,0.25,-0.03351256,0.002359165,"Combiner 1, Harmonic 1",180322-120831,0,14,ON 12,0,49.86,180322-120831,180322-122819,4,625,0,0,off,0.25,0.294676273,0.002121401,180322-122819,pi,14,ON 12,0,49.86
908.3444354,625,0,0,off,0.25,-0.018737736,0.002359165,"Combiner 1, Harmonic 1",180322-120831,0,14,ON 12,0,49.86,180322-120831,180322-122819,4,625,0,0,off,0.25,0.271784898,0.002121401,180322-122819,pi,14,ON 12,0,49.86
908.4367705,625,0,0,off,0.25,-0.003103346,0.002359165,"Combiner 1, Harmonic 1",180322-120831,0,14,ON 12,0,49.86,180322-120831,180322-122819,4,625,0,0,off,0.25,0.265297532,0.002121401,180322-122819,pi,14,ON 12,0,49.86
908.4537783,625,0,0,off,0.25,-0.001076301,0.002359165,"Combiner 1, Harmonic 1",180322-120831,0,14,ON 12,0,49.86,180322-120831,180322-122819,4,625,0,0,off,0.25,0.265234689,0.002121401,180322-122819,pi,14,ON 12,0,49.86
908.6240957,625,0,0,off,0.25,0.018861148,0.002359165,"Combiner 1, Harmonic 1",180322-120831,0,14,ON 12,0,49.86,180322-120831,180322-122819,4,625,0,0,off,0.25,0.247912192,0.002121401,180322-122819,pi,14,ON 12,0,49.86
908.6918276,625,0,0,off,0.25,0.0219595,0.002359165,"Combiner 1, Harmonic 1",180322-120831,0,14,ON 12,0,49.86,180322-120831,180322-122819,4,625,0,0,off,0.25,0.238286124,0.002121401,180322-122819,pi,14,ON 12,0,49.86
908.8494725,625,0,0,off,0.25,0.034900832,0.002359165,"Combiner 1, Harmonic 1",180322-120831,0,14,ON 12,0,49.86,180322-120831,180322-122819,4,625,0,0,off,0.25,0.222804773,0.002121401,180322-122819,pi,14,ON 12,0,49.86
908.8873574,625,0,0,off,0.25,0.040650663,0.002359165,"Combiner 1, Harmonic 1",180322-120831,0,14,ON 12,0,49.86,180322-120831,180322-122819,4,625,0,0,off,0.25,0.22005741,0.002121401,180322-122819,pi,14,ON 12,0,49.86
908.9274661,625,0,0,off,0.25,0.045575778,0.002359165,"Combiner 1, Harmonic 1",180322-120831,0,14,ON 12,0,49.86,180322-120831,180322-122819,4,625,0,0,off,0.25,0.219355845,0.002121401,180322-122819,pi,14,ON 12,0,49.86
909.1333918,625,0,0,off,0.25,0.061986355,0.002359165,"Combiner 1, Harmonic 1",180322-120831,0,14,ON 12,0,49.86,180322-120831,180322-122819,4,625,0,0,off,0.25,0.197662449,0.002121401,180322-122819,pi,14,ON 12,0,49.86
909.1455122,625,0,0,off,0.25,0.070283317,0.002359165,"Combiner 1, Harmonic 1",180322-120831,0,14,ON 12,0,49.86,180322-120831,180322-122819,4,625,0,0,off,0.25,0.202492228,0.002121401,180322-122819,pi,14,ON 12,0,49.86
909.2826558,625,0,0,off,0.25,0.08221212,0.002359165,"Combiner 1, Harmonic 1",180322-120831,0,14,ON 12,0,49.86,180322-120831,180322-122819,4,625,0,0,off,0.25,0.183058483,0.002121401,180322-122819,pi,14,ON 12,0,49.86
909.4479428,625,0,0,off,0.25,0.097761887,0.002359165,"Combiner 1, Harmonic 1",180322-120831,0,14,ON 12,0,49.86,180322-120831,180322-122819,4,625,0,0,off,0.25,0.165087377,0.002121401,180322-122819,pi,14,ON 12,0,49.86
909.4728986,625,0,0,off,0.25,0.104837244,0.002359165,"Combiner 1, Harmonic 1",180322-120831,0,14,ON 12,0,49.86,180322-120831,180322-122819,4,625,0,0,off,0.25,0.169904416,0.002121401,180322-122819,pi,14,ON 12,0,49.86
909.5914905,625,0,0,off,0.25,0.112607925,0.002359165,"Combiner 1, Harmonic 1",180322-120831,0,14,ON 12,0,49.86,180322-120831,180322-122819,4,625,0,0,off,0.25,0.160689014,0.002121401,180322-122819,pi,14,ON 12,0,49.86
909.6991068,625,0,0,off,0.25,0.118965578,0.002359165,"Combiner 1, Harmonic 1",180322-120831,0,14,ON 12,0,49.86,180322-120831,180322-122819,4,625,0,0,off,0.25,0.150500918,0.002121401,180322-122819,pi,14,ON 12,0,49.86
909.8029685,625,0,0,off,0.25,0.13552437,0.002359165,"Combiner 1, Harmonic 1",180322-120831,0,14,ON 12,0,49.86,180322-120831,180322-122819,4,625,0,0,off,0.25,0.136976365,0.002121401,180322-122819,pi,14,ON 12,0,49.86
909.8430125,625,0,0,off,0.25,0.137193378,0.002359165,"Combiner 1, Harmonic 1",180322-120831,0,14,ON 12,0,49.86,180322-120831,180322-122819,4,625,0,0,off,0.25,0.13271647,0.002121401,180322-122819,pi,14,ON 12,0,49.86
909.9587058,625,0,0,off,0.25,0.148353087,0.002359165,"Combiner 1, Harmonic 1",180322-120831,0,14,ON 12,0,49.86,180322-120831,180322-122819,4,625,0,0,off,0.25,0.1184661,0.002121401,180322-122819,pi,14,ON 12,0,49.86
910.1374473,625,0,0,off,0.25,0.167433898,0.002359165,"Combiner 1, Harmonic 1",180322-120831,0,14,ON 12,0,49.86,180322-120831,180322-122819,4,625,0,0,off,0.25,0.108538384,0.002121401,180322-122819,pi,14,ON 12,0,49.86
910.1751155,625,0,0,off,0.25,0.165228096,0.002359165,"Combiner 1, Harmonic 1",180322-120831,0,14,ON 12,0,49.86,180322-120831,180322-122819,4,625,0,0,off,0.25,0.104284785,0.002121401,180322-122819,pi,14,ON 12,0,49.86
910.2691294,625,0,0,off,0.25,0.178106976,0.002359165,"Combiner 1, Harmonic 1",180322-120831,0,14,ON 12,0,49.86,180322-120831,180322-122819,4,625,0,0,off,0.25,0.099903376,0.002121401,180322-122819,pi,14,ON 12,0,49.86
910.3028874,625,0,0,off,0.25,0.180989354,0.002359165,"Combiner 1, Harmonic 1",180322-120831,0,14,ON 12,0,49.86,180322-120831,180322-122819,4,625,0,0,off,0.25,0.090611898,0.002121401,180322-122819,pi,14,ON 12,0,49.86
910.5416918,625,0,0,off,0.25,0.205898524,0.002359165,"Combiner 1, Harmonic 1",180322-120831,0,14,ON 12,0,49.86,180322-120831,180322-122819,4,625,0,0,off,0.25,0.070418903,0.002121401,180322-122819,pi,14,ON 12,0,49.86
910.6286424,625,0,0,off,0.25,0.211606505,0.002359165,"Combiner 1, Harmonic 1",180322-120831,0,14,ON 12,0,49.86,180322-120831,180322-122819,4,625,0,0,off,0.25,0.06179091,0.002121401,180322-122819,pi,14,ON 12,0,49.86
910.6737947,625,0,0,off,0.25,0.224694481,0.002359165,"Combiner 1, Harmonic 1",180322-120831,0,14,ON 12,0,49.86,180322-120831,180322-122819,4,625,0,0,off,0.25,0.057184966,0.002121401,180322-122819,pi,14,ON 12,0,49.86
910.8493662,625,0,0,off,0.25,0.23775466,0.002359165,"Combiner 1, Harmonic 1",180322-120831,0,14,ON 12,0,49.86,180322-120831,180322-122819,4,625,0,0,off,0.25,0.043302614,0.002121401,180322-122819,pi,14,ON 12,0,49.86
910.9479212,625,0,0,off,0.25,0.247408064,0.002359165,"Combiner 1, Harmonic 1",180322-120831,0,14,ON 12,0,49.86,180322-120831,180322-122819,4,625,0,0,off,0.25,0.03357583,0.002121401,180322-122819,pi,14,ON 12,0,49.86
